season,scheme,state_name,district_name,area_insured,sum_insured,farmer_share,goi_share,state_share,iu_count,gross_premium
kharif,PMFBY,Rajasthan,Jhunjhunu,134.42,48425.93,1006.02,3248.43,3248.43,305,7502.88
kharif,PMFBY,Rajasthan,Jodhpur,432.14,158360.14,3361.62,12937.42,12937.42,417,29236.46
kharif,PMFBY,Rajasthan,Karauli,18.22,7352.34,147.04,281.54,281.54,261,710.12
kharif,PMFBY,Rajasthan,Kota,106.66,43187.05,863.73,2044.99,2044.99,212,4953.71
kharif,PMFBY,Rajasthan,Nagaur,393.65,135778.91,2914.06,11352.64,11352.64,481,25619.34
kharif,PMFBY,Rajasthan,Pali,156.57,38345.33,815.4,3959.73,4021.14,388,8796.27
kharif,PMFBY,Rajasthan,Pratapgarh,59.71,27634.74,552.77,1744.46,1947.49,167,4244.72
kharif,PMFBY,Rajasthan,Rajsamand,20.82,7140.84,170.96,704.97,704.97,244,1580.9
kharif,PMFBY,Rajasthan,Sawai Madhopur,52.75,17898.34,357.95,751.14,751.14,274,1860.23
kharif,PMFBY,Rajasthan,Sikar,126.58,51977.39,1039.52,2544.3,2544.3,349,6128.12
kharif,PMFBY,Rajasthan,Sirohi,27.63,9422.65,201.93,509.21,509.21,168,1220.35
kharif,PMFBY,Rajasthan,,227.43,85455.63,2002.95,5954.01,5954.01,443,13910.97
kharif,PMFBY,Rajasthan,Tonk,146.73,53922.99,1078.44,5071.71,5071.71,336,11221.86
kharif,PMFBY,Rajasthan,Udaipur,41.03,12258.57,245.16,884.41,884.41,485,2013.98
kharif,WBCIS,Rajasthan,Barmer,0.88,264.82,13.24,13.24,13.24,38,39.72
kharif,WBCIS,Rajasthan,Bharatpur,0,0.7808,0.039,0.0781,0.0781,1,0.2
kharif,WBCIS,Rajasthan,Hanumangarh,0.01,4.91,0.2453,0.6132,0.6132,3,1.47
kharif,WBCIS,Rajasthan,Jaisalmer,0.04,10.5,0.5252,0.7877,0.7877,6,2.1
kharif,WBCIS,Rajasthan,,6.2,1859.48,92.97,102.27,102.27,70,297.51
kharif,WBCIS,Rajasthan,Jodhpur,1.18,355,17.75,17.75,17.75,68,53.25
kharif,WBCIS,Rajasthan,Kota,0.01,6,0.3002,0.6005,0.6005,5,1.5
kharif,WBCIS,Rajasthan,Pali,0.12,58.66,2.93,6.15,6.15,34,15.23
kharif,WBCIS,Rajasthan,Pratapgarh,0,0.4706,0.0235,0.0471,0.0471,1,0.12
kharif,WBCIS,Rajasthan,Sirohi,1.32,658.55,32.93,36.22,36.22,37,105.37
kharif,WBCIS,Rajasthan,,0.08,62.04,3.1,6.2,6.2,19,15.5
kharif,PMFBY,Sikkim,,0.04,32.36,1.07,0.1483,0.0165,22,1.23
kharif,PMFBY,Sikkim,,0,0.6108,0.0129,0.0103,0.0011,2,0.02
kharif,PMFBY,Sikkim,,0.23,215.44,7.3,0.7869,0.0874,46,8.17
kharif,PMFBY,Sikkim,,0.01,4.36,0.1401,0.0223,0.0025,9,0.16
kharif,PMFBY,Tamil Nadu,Ariyalur,0.53,262.34,6.14,36.28,47.94,10,90.36
kharif,PMFBY,Tamil Nadu,Chengalpattu,0.01,10.47,0.2095,1.2,1.2,8,2.61
kharif,PMFBY,Tamil Nadu,Coimbatore,0.46,181.67,4.9,20.26,31.72,27,56.88
kharif,PMFBY,Tamil Nadu,Cuddalore,0.27,176.39,8.59,5.64,5.71,14,19.94
kharif,PMFBY,Tamil Nadu,Dharmapuri,0.34,198.74,7.85,20.23,20.28,23,48.36
kharif,PMFBY,Tamil Nadu,Dindigul,0.13,91.2,2.58,10.11,14.07,27,26.76
kharif,PMFBY,Tamil Nadu,Erode,0.27,318.25,12.04,31.84,50.04,30,93.92
kharif,PMFBY,Tamil Nadu,Kallakurichi,1.86,620.58,15.4,69.87,123.21,22,208.48
kharif,PMFBY,Tamil Nadu,,0.02,11.75,0.2349,1.35,1.35,7,2.93
kharif,PMFBY,Tamil Nadu,Kanniyakumari,0.01,20.33,1.02,2.03,2.39,13,5.44
kharif,PMFBY,Tamil Nadu,Karur,0.86,488.31,12.07,48.18,82.91,15,143.16
kharif,PMFBY,Tamil Nadu,Krishnagiri,2.01,967.36,19.65,134.45,229.24,24,383.34
kharif,PMFBY,Tamil Nadu,Madurai,1.21,759.72,18.27,65.64,65.64,30,149.55
kharif,PMFBY,Tamil Nadu,Namakkal,18.35,7057.97,143.03,896.1,925.27,277,1964.4
kharif,PMFBY,Tamil Nadu,Perambalur,0.11,135.63,6.46,7.75,7.86,8,22.07
kharif,PMFBY,Tamil Nadu,Ranipet,0.93,627.46,13.41,38.83,41.16,19,93.4
kharif,PMFBY,Tamil Nadu,Salem,2.83,1212.82,25.11,130.78,137.05,41,292.94
kharif,PMFBY,Tamil Nadu,Sivaganga,0.13,127.24,5.75,11.5,28.6,14,45.85
kharif,PMFBY,Tamil Nadu,Tenkasi,0.11,183.14,9.16,18.31,29.29,14,56.76
kharif,PMFBY,Tamil Nadu,,0,2.35,0.1177,0.2131,0.2131,2,0.54
kharif,PMFBY,Tamil Nadu,,0,5.71,0.2853,0.2568,0.2568,3,0.8
kharif,PMFBY,Tamil Nadu,The Nilgiris,0.13,277.23,13.86,33.74,33.74,7,81.34
kharif,PMFBY,Tamil Nadu,Theni,0.09,104.07,4.82,10.58,11.07,16,26.47
kharif,PMFBY,Tamil Nadu,Thiruvallur,0.01,6.61,0.2895,0.6811,1.54,3,2.51
kharif,PMFBY,Tamil Nadu,,0,1.42,0.0711,0.1422,0.1422,1,0.36
kharif,PMFBY,Tamil Nadu,,0.07,83.67,4.18,7.79,7.79,12,19.76
kharif,PMFBY,Tamil Nadu,Tiruchirappalli,0.21,145.53,3.75,15.52,15.73,26,35
kharif,PMFBY,Tamil Nadu,Tirunelveli,0.07,123.78,6.19,9.28,9.28,16,24.75
kharif,PMFBY,Tamil Nadu,Tirupathur,0.73,471.71,9.7,54.11,72.87,14,136.68
kharif,PMFBY,Tamil Nadu,Tiruppur,0.38,278.03,6.97,18.07,18.87,23,43.91
kharif,PMFBY,Tamil Nadu,Tiruvannamalai,0.18,62.82,1.35,7.18,8.89,16,17.42
kharif,PMFBY,Tamil Nadu,Vellore,0.17,107.56,2.24,12.32,21.08,14,35.64
kharif,PMFBY,Tamil Nadu,,10.57,6709.09,134.53,277.91,278.6,29,691.04
kharif,PMFBY,Tamil Nadu,Virudhunagar,0.36,139.09,4.49,10.52,11.32,28,26.33
kharif,PMFBY,Tripura,Dhalai,2.95,2038.54,2.58,18.34,40.23,137,61.15
kharif,PMFBY,Tripura,Gomati,5.37,3709.14,3.64,66.76,77.95,168,148.35
kharif,PMFBY,Tripura,Khowai,3.82,2639.13,2.72,23.75,52.7,116,79.17
kharif,PMFBY,Tripura,North Tripura,4.62,3191.83,3.01,28.72,64.02,115,95.75
kharif,PMFBY,Tripura,Sepahijala,8.81,6079.1,5.83,54.71,121.83,162,182.37
kharif,PMFBY,Tripura,South Tripura,4.24,2925.6,2.89,0,55.62,167,58.51
kharif,PMFBY,Tripura,Unakoti,3.88,2680.67,2.65,24.12,53.65,93,80.42
kharif,PMFBY,Tripura,West Tripura,4.13,2854.15,2.75,25.68,57.19,149,85.62
kharif,PMFBY,Uttar Pradesh,Agra,5.89,2789.28,55.79,87.29,87.29,518,230.37
kharif,PMFBY,Uttar Pradesh,Aligarh,9.26,6139.17,122.78,98.77,98.77,788,320.32
kharif,PMFBY,Uttar Pradesh,,34.37,25939.01,518.78,877.59,877.59,1526,2273.96
kharif,PMFBY,Uttar Pradesh,Ambedkar Nagar,10.4,8082.23,161.64,153.16,153.16,902,467.96
kharif,PMFBY,Uttar Pradesh,Amethi,19.79,13365.07,267.3,277.99,277.99,682,823.28
kharif,PMFBY,Uttar Pradesh,Amroha,0.96,587.21,11.74,8.19,8.19,322,28.12
kharif,PMFBY,Uttar Pradesh,Auraiya,11.45,8288.51,165.77,115.77,115.77,464,397.31
kharif,PMFBY,Uttar Pradesh,Azamgarh,7.38,4593.08,91.86,100.36,100.36,1518,292.58
kharif,PMFBY,Uttar Pradesh,Baghpat,0.09,68.95,1.38,0.655,0.655,52,2.69
kharif,PMFBY,Uttar Pradesh,Bahraich,36.75,24346.28,486.92,697.47,697.47,1046,1881.86
kharif,PMFBY,Uttar Pradesh,Ballia,21.64,12696.73,253.93,421.03,421.03,867,1095.99
kharif,PMFBY,Uttar Pradesh,Balrampur,3.9,2515.39,50.31,75.59,75.59,573,201.49
kharif,PMFBY,Uttar Pradesh,Banda,39.33,14967.07,299.34,1460.36,1460.36,464,3220.06
kharif,PMFBY,Uttar Pradesh,Barabanki,46.18,36253.33,725.06,873.71,873.71,1162,2472.48
kharif,PMFBY,Uttar Pradesh,Bareilly,5.31,3412.36,68.25,52.19,53.03,978,173.47
kharif,PMFBY,Uttar Pradesh,Basti,29.55,20629.98,412.6,515.75,515.75,1245,1444.1
kharif,PMFBY,Uttar Pradesh,Bhadohi,2.97,2283.56,45.67,74.13,74.13,431,193.93
kharif,PMFBY,Uttar Pradesh,Bijnor,0.9,624.21,12.48,8.58,8.58,377,29.64
kharif,PMFBY,Uttar Pradesh,Budaun,9.97,5712.12,114.24,71.81,71.81,937,257.86
kharif,PMFBY,Uttar Pradesh,Bulandshahr,8.56,6388.46,127.77,38.32,38.32,809,204.41
kharif,PMFBY,Uttar Pradesh,Chandauli,5.19,4251.32,85.03,53.28,53.28,643,191.59
kharif,PMFBY,Uttar Pradesh,Chitrakoot,17.52,6079.28,121.58,521.6,521.6,332,1164.78
kharif,PMFBY,Uttar Pradesh,Deoria,23.01,13952.02,279.04,372.79,373.59,1057,1025.42
kharif,PMFBY,Uttar Pradesh,Etah,2.43,1500.93,30.02,39.48,39.48,436,108.98
kharif,PMFBY,Uttar Pradesh,Etawah,12.09,8515.51,170.31,117.38,117.38,432,405.07
kharif,PMFBY,Uttar Pradesh,,12.45,8986.7,179.73,208.04,208.04,790,595.81
kharif,PMFBY,Uttar Pradesh,Farrukhabad,5.34,3259.98,65.2,131.22,131.22,498,327.64
kharif,PMFBY,Uttar Pradesh,Fatehpur,35.1,24549.46,490.99,509.9,509.9,757,1510.79
kharif,PMFBY,Uttar Pradesh,Firozabad,4.63,2397.18,47.94,53.7,53.7,501,155.34
kharif,PMFBY,Uttar Pradesh,Gautam Buddha Nagar,1.49,1077.42,21.55,29.13,29.13,125,79.81
kharif,PMFBY,Uttar Pradesh,Ghaziabad,0.44,312.84,6.26,2.82,2.82,97,11.9
kharif,PMFBY,Uttar Pradesh,Ghazipur,13.49,8526.35,170.53,102.94,102.94,1125,376.41
kharif,PMFBY,Uttar Pradesh,Gonda,6.29,4047.95,80.96,70.15,70.15,978,221.26
kharif,PMFBY,Uttar Pradesh,Gorakhpur,28.57,18799.99,376,1116.44,1116.44,1254,2608.88
kharif,PMFBY,Uttar Pradesh,Hamirpur,58.27,10511.98,210.24,684.1,684.1,334,1578.44
kharif,PMFBY,Uttar Pradesh,Hapur,0.61,482.69,9.65,5.07,5.07,194,19.79
kharif,PMFBY,Uttar Pradesh,Hardoi,22.39,14365.33,287.3,294.56,294.56,1111,876.42
kharif,PMFBY,Uttar Pradesh,Hathras,2.4,1283.45,25.67,31.52,31.52,369,88.71
kharif,PMFBY,Uttar Pradesh,Jalaun,79.76,14013.76,280.27,1280.07,1280.07,573,2840.41
kharif,PMFBY,Uttar Pradesh,Jaunpur,5.59,3550.85,71.02,45.16,45.16,1261,161.34
kharif,PMFBY,Uttar Pradesh,Jhansi,188.9,51479.85,1029.59,3472.66,3472.66,496,7974.91
kharif,PMFBY,Uttar Pradesh,Kannauj,17.85,8827.25,176.54,52.51,52.51,462,281.56
kharif,PMFBY,Uttar Pradesh,Kanpur Dehat,27.86,19456.38,389.13,451.24,451.24,603,1291.61
kharif,PMFBY,Uttar Pradesh,Kanpur Nagar,20.25,13034.33,260.68,264.55,264.55,389,789.78
kharif,PMFBY,Uttar Pradesh,Kasganj,2.54,1449.62,28.99,55.27,55.27,325,139.53
kharif,PMFBY,Uttar Pradesh,Kaushambi,8.52,5332.96,106.66,106.99,106.99,434,320.64
kharif,PMFBY,Uttar Pradesh,Kheri,1.13,899.21,17.98,13.5,13.5,483,44.98
kharif,PMFBY,Uttar Pradesh,Kushi Nagar,22.58,15389.56,307.79,453.99,453.99,1061,1215.77
kharif,PMFBY,Uttar Pradesh,Lalitpur,187.26,61716.2,1234.32,6721.91,6721.91,414,14678.14
kharif,PMFBY,Uttar Pradesh,Lucknow,7.95,5080.53,101.61,178.46,178.46,426,458.53
kharif,PMFBY,Uttar Pradesh,Mahoba,75.14,18379.5,367.59,1761.92,1890.92,273,4020.43
kharif,PMFBY,Uttar Pradesh,,27.26,19100.44,382.01,286.7,286.7,918,955.41
kharif,PMFBY,Uttar Pradesh,Mainpuri,3.22,2248.56,44.97,70.18,70.18,481,185.33
kharif,PMFBY,Uttar Pradesh,Mathura,81.78,48007.51,960.15,1184.48,1184.48,507,3329.11
kharif,PMFBY,Uttar Pradesh,Mau,4.46,2766.01,55.32,110.36,110.36,600,276.04
kharif,PMFBY,Uttar Pradesh,Meerut,0.13,99.27,1.99,1.04,1.04,124,4.07
kharif,PMFBY,Uttar Pradesh,Mirzapur,32.15,21890.79,437.81,624.49,624.49,714,1686.79
kharif,PMFBY,Uttar Pradesh,Moradabad,2.68,1732.74,34.65,26.11,26.11,524,86.87
kharif,PMFBY,Uttar Pradesh,Muzaffarnagar,0.42,285.37,5.71,11.56,11.56,78,28.83
kharif,PMFBY,Uttar Pradesh,Pilibhit,5.18,4329.4,86.59,43.29,43.29,673,173.17
kharif,PMFBY,Uttar Pradesh,Pratapgarh,21.88,14047.2,280.94,265.81,265.81,1097,812.56
kharif,PMFBY,Uttar Pradesh,Rae Bareli,44.74,29612.35,592.24,593.43,593.43,908,1779.1
kharif,PMFBY,Uttar Pradesh,Rampur,5.39,3549.68,70.99,44.37,44.37,639,159.73
kharif,PMFBY,Uttar Pradesh,Saharanpur,0.44,301.71,6.03,5.6,5.6,307,17.23
kharif,PMFBY,Uttar Pradesh,Sambhal,2.13,1348.89,26.98,15.08,15.08,461,57.14
kharif,PMFBY,Uttar Pradesh,,18.14,10850,217,325.5,325.5,781,868
kharif,PMFBY,Uttar Pradesh,Shahjahanpur,3.32,2771.34,55.43,41.58,41.58,677,138.59
kharif,PMFBY,Uttar Pradesh,Shamli,0.21,156.17,3.12,4.84,4.84,80,12.8
kharif,PMFBY,Uttar Pradesh,,12.96,8552.13,171.04,468.24,468.24,395,1107.52
kharif,PMFBY,Uttar Pradesh,Siddharth Nagar,24.76,18139.03,362.78,453.47,453.47,1204,1269.72
kharif,PMFBY,Uttar Pradesh,Sitapur,13.67,8898.09,177.96,155.88,155.88,1259,489.72
kharif,PMFBY,Uttar Pradesh,Sonbhadra,19.31,12872.39,257.45,768.94,768.94,569,1795.33
kharif,PMFBY,Uttar Pradesh,Sultanpur,10.9,8310.95,166.22,325.37,325.37,917,816.96
kharif,PMFBY,Uttar Pradesh,Unnao,19.11,10216.44,204.33,283.95,283.95,915,772.23
kharif,PMFBY,Uttar Pradesh,Varanasi,2.6,1755.17,35.1,35.08,35.08,526,105.26
kharif,WBCIS,Uttar Pradesh,Azamgarh,0,0.0215,0.0011,0.0011,0.0011,2,0
kharif,WBCIS,Uttar Pradesh,Bahraich,0.04,65.76,3.29,0.9864,0.9864,3,5.26
kharif,WBCIS,Uttar Pradesh,Ballia,0,0.071,0.0036,0.0036,0.0036,1,0.01
kharif,WBCIS,Uttar Pradesh,Balrampur,0,4.25,0.2122,0.1486,0.1486,1,0.51
kharif,WBCIS,Uttar Pradesh,Barabanki,0.01,11.21,0.5603,0.394,0.394,5,1.35
kharif,WBCIS,Uttar Pradesh,Budaun,0,0.268,0.0134,0.0268,0.067,11,0.11
kharif,WBCIS,Uttar Pradesh,Fatehpur,0,2.02,0.1013,0.0709,0.0709,3,0.24
kharif,WBCIS,Uttar Pradesh,Firozabad,0.75,372.53,18.63,18.63,18.63,1,55.89
kharif,WBCIS,Uttar Pradesh,Gonda,0.01,9.99,0.4996,0.1499,0.1499,6,0.8
kharif,WBCIS,Uttar Pradesh,Gorakhpur,0.01,7.75,0.3873,0.2711,0.2711,1,0.93
kharif,WBCIS,Uttar Pradesh,Kanpur Nagar,0,0.015,0.0008,0.0004,0.0004,1,0
kharif,WBCIS,Uttar Pradesh,Kheri,0.02,32.49,1.62,1.14,1.14,7,3.9
kharif,WBCIS,Uttar Pradesh,Kushi Nagar,1.5,2244.67,112.23,78.56,78.56,11,269.35
kharif,WBCIS,Uttar Pradesh,,0.05,78.61,3.93,2.75,2.75,3,9.43
kharif,WBCIS,Uttar Pradesh,Mirzapur,0.2,99.87,4.99,7.49,7.49,2,19.97
kharif,WBCIS,Uttar Pradesh,Sitapur,0.02,25.04,1.25,1.18,1.18,8,3.61
kharif,WBCIS,Uttar Pradesh,Unnao,0,0.0406,0.002,0.003,0.003,1,0.01
kharif,WBCIS,Uttar Pradesh,Varanasi,0,0.9196,0.046,0.0276,0.0276,3,0.1
kharif,PMFBY,Uttarakhand,Almora,1.08,526.54,10.53,9.36,9.36,16,29.25
kharif,PMFBY,Uttarakhand,Bageshwar,0.54,235.85,4.72,0.9681,0.9681,7,6.66
kharif,PMFBY,Uttarakhand,Chamoli,0.13,58.59,1.17,0,0,12,1.17
kharif,PMFBY,Uttarakhand,Champawat,0.5,257,5.14,4.37,4.37,7,13.88
kharif,PMFBY,Uttarakhand,Dehradun,0.6,400.18,8,13.42,13.42,113,34.84
kharif,PMFBY,Uttarakhand,,0.15,62.92,1.26,0.6612,0.6612,13,2.58
kharif,PMFBY,Uttarakhand,,0.39,335.03,6.7,3.35,3.35,138,13.4
kharif,PMFBY,Uttarakhand,Nainital,0.52,407.24,8.14,6.15,6.15,119,20.44
kharif,PMFBY,Uttarakhand,Pithoragarh,2.03,869.76,17.4,5.14,5.14,13,27.68
kharif,PMFBY,Uttarakhand,Rudra Prayag,0.64,286.65,5.73,0,0,4,5.73
kharif,PMFBY,Uttarakhand,Tehri Garhwal,0.32,161.99,3.24,3.4,3.4,14,10.04
kharif,PMFBY,Uttarakhand,,3.99,3810.99,76.22,22.87,22.87,354,121.96
kharif,PMFBY,Uttarakhand,Uttar Kashi,0.98,718.29,14.37,1.87,1.87,10,18.11
kharif,WBCIS,Uttarakhand,Almora,2.02,1615.57,80.78,36.84,36.84,16,154.46
kharif,WBCIS,Uttarakhand,Bageshwar,0.46,344.77,17.24,12.9,12.9,7,43.04
kharif,WBCIS,Uttarakhand,Chamoli,0.49,413.91,20.7,51.24,51.24,11,123.18
kharif,WBCIS,Uttarakhand,Champawat,3.08,2810.14,140.51,145.08,145.08,7,430.67
kharif,WBCIS,Uttarakhand,Dehradun,7.25,6379.4,318.97,553.44,553.44,7,1425.85
kharif,WBCIS,Uttarakhand,,0.01,8.52,0.426,0.7989,0.7989,9,2.02
kharif,WBCIS,Uttarakhand,Nainital,13.61,10365.89,518.29,1061.25,1061.25,8,2640.79
kharif,WBCIS,Uttarakhand,Pithoragarh,5.12,4082.65,204.13,377.86,377.86,12,959.85
kharif,WBCIS,Uttarakhand,Rudra Prayag,0.09,78.7,3.94,7.74,7.74,4,19.42
kharif,WBCIS,Uttarakhand,Tehri Garhwal,2.85,2229.07,111.45,267.49,267.49,14,646.43
kharif,WBCIS,Uttarakhand,Uttar Kashi,2.79,2109.67,105.48,260.74,260.74,10,626.96
rabi,PMFBY,Andaman And Nicobar Islands,,0.04,37.7,0.189,1.74,3.28,7,5.21
rabi,PMFBY,Andaman And Nicobar Islands,,0,0.5396,0.0027,0.027,0.0513,1,0.08
rabi,PMFBY,Assam,Baksa,4,2831.15,2.23,44.97,50.17,8,97.37
rabi,PMFBY,Assam,Barpeta,38.54,26788.51,0.5712,224.22,426.17,126,650.96
rabi,PMFBY,Assam,Biswanath,4.49,3185.99,0.0879,148.94,66.91,76,215.94
rabi,PMFBY,Assam,Bongaigaon,14.18,9854.07,0.5883,266.06,176.78,51,443.43
rabi,PMFBY,Assam,Cachar,2.16,1507.31,0.6833,87.2,31.7,109,119.58
rabi,PMFBY,Assam,Chirang,1.83,1270.64,0.138,11.44,20.19,2,31.77
rabi,PMFBY,Assam,Darrang,11.78,8186.49,0.2409,36.84,126.65,18,163.73
rabi,PMFBY,Assam,Dhemaji,5.34,3711.52,0.8004,183.72,75.29,56,259.81
rabi,PMFBY,Assam,Dhubri,34.59,24042.41,1.05,108.19,371.6,125,480.84
rabi,PMFBY,Assam,Dima Hasao,0.01,15.47,0.0003,0,0.7732,3,0.77
rabi,PMFBY,Assam,Goalpara,24.29,16881.33,0.3418,683.69,328.84,70,1012.87
rabi,PMFBY,Assam,Golaghat,9.28,6532.51,0.7188,147.99,121.6,65,270.31
rabi,PMFBY,Assam,Hailakandi,1.27,880.86,0.0268,16.65,15.04,52,31.72
rabi,PMFBY,Assam,Hojai,9.84,7112.28,0.1985,115.14,144.32,67,259.66
rabi,PMFBY,Assam,Jorhat,1.59,1134.38,1.69,42.76,22.04,75,66.49
rabi,PMFBY,Assam,Kamrup,31.76,22253.7,0.5847,151.27,366.55,115,518.4
rabi,PMFBY,Assam,Kamrup Metro,5.18,3598.77,0.1043,145.75,70.07,16,215.92
rabi,PMFBY,Assam,Karbi Anglong,1.9,1450.98,0.4298,56.3,39.85,7,96.58
rabi,PMFBY,Assam,Karimganj,6.51,4533.96,0.1586,628.01,137.9,80,766.07
rabi,PMFBY,Assam,Kokrajhar,8.9,6186.67,0.1563,41.76,97.28,10,139.2
rabi,PMFBY,Assam,Lakhimpur,27.83,21156.68,86.7,442.81,303.63,80,833.14
rabi,PMFBY,Assam,Majuli,3.25,2301.39,0.0535,68.83,42.7,20,111.58
rabi,PMFBY,Assam,Marigaon,41.71,28991.2,0.6824,704.49,512.46,85,1217.63
rabi,PMFBY,Assam,Nagaon,39.38,27464.74,0.8504,244.99,444.41,168,690.25
rabi,PMFBY,Assam,Nalbari,11.64,8116.72,0.206,108.67,133.95,45,242.83
rabi,PMFBY,Assam,Sonitpur,9.03,6293.08,0.1895,84.4,104.21,68,188.8
rabi,PMFBY,Assam,South Salmara Mancachar,7.42,5157.79,0.0873,23.21,79.86,33,103.16
rabi,PMFBY,Assam,Udalguri,5.72,3978.7,1.16,17.85,60.57,7,79.58
rabi,PMFBY,Assam,West Karbi Anglong,1.21,1184.8,0.0177,14.43,51.05,4,65.5
rabi,PMFBY,Chhattisgarh,Balod,7.49,2674.06,40.11,201.21,201.21,166,442.53
rabi,PMFBY,Chhattisgarh,Baloda Bazar,0.29,85.15,1.28,7.64,7.64,78,16.56
rabi,PMFBY,Chhattisgarh,Balrampur,1.21,331.46,4.97,12.33,12.33,211,29.63
rabi,PMFBY,Chhattisgarh,Bastar,0.11,21.42,0.3213,1.39,1.39,16,3.1
rabi,PMFBY,Chhattisgarh,Bemetara,104.4,38126.68,571.9,2634.71,2634.71,680,5841.32
rabi,PMFBY,Chhattisgarh,Bilaspur,0.2,39.67,0.595,1.5,1.5,60,3.59
rabi,PMFBY,Chhattisgarh,Dhamtari,3.67,1100.44,16.51,75.5,75.5,107,167.51
rabi,PMFBY,Chhattisgarh,Durg,33.88,11491.49,172.37,827.04,827.04,370,1826.45
rabi,PMFBY,Chhattisgarh,Gariyaband,0.01,4.47,0.0671,0.4102,0.4102,2,0.89
rabi,PMFBY,Chhattisgarh,,0.12,23.17,0.3475,1.58,1.58,35,3.51
rabi,PMFBY,Chhattisgarh,Janjgir-champa,0.03,6.12,0.0918,0.1071,0.1071,16,0.31
rabi,PMFBY,Chhattisgarh,Jashpur,0.01,0.878,0.0132,0.0593,0.0593,7,0.13
rabi,PMFBY,Chhattisgarh,,57.58,20585.65,308.78,1489.88,1489.88,836,3288.54
rabi,PMFBY,Chhattisgarh,Kondagaon,0.02,3.35,0.0502,0.3916,0.3916,1,0.83
rabi,PMFBY,Chhattisgarh,Korba,0.09,16.44,0.2465,1.14,1.14,32,2.53
rabi,PMFBY,Chhattisgarh,,0.79,203.45,3.05,8.67,8.67,104,20.39
rabi,PMFBY,Chhattisgarh,Mahasamund,0.45,122.73,1.84,5.22,5.22,11,12.28
rabi,PMFBY,Chhattisgarh,Mungeli,9.39,1856.34,27.84,93.12,93.12,319,214.08
rabi,PMFBY,Chhattisgarh,Raigarh,0.23,77.38,1.16,1.98,1.98,63,5.12
rabi,PMFBY,Chhattisgarh,Raipur,0.22,58.62,0.8793,3.39,3.39,45,7.66
rabi,PMFBY,Chhattisgarh,Rajnandgaon,126.32,44535.89,668.02,2435.05,2435.05,971,5538.12
rabi,PMFBY,Chhattisgarh,Sukma,0,0.7623,0.0114,0.0231,0.0231,2,0.06
rabi,PMFBY,Chhattisgarh,Surajpur,1.67,470.88,7.06,13.09,13.09,161,33.24
rabi,PMFBY,Chhattisgarh,Surguja,0.99,263.72,3.96,13.72,13.72,187,31.4
rabi,PMFBY,Chhattisgarh,,0.02,4.84,0.0726,0.1627,0.1627,7,0.4
rabi,WBCIS,Chhattisgarh,Balod,0.13,121.6,6.08,5.88,5.88,26,17.84
rabi,WBCIS,Chhattisgarh,Baloda Bazar,0.08,66.99,3.35,4.83,4.83,25,13.01
rabi,WBCIS,Chhattisgarh,Balrampur,0.02,14.51,0.7255,1.52,1.52,18,3.77
rabi,WBCIS,Chhattisgarh,Bastar,0.42,335.52,16.78,17.14,17.14,14,51.06
rabi,WBCIS,Chhattisgarh,Bemetara,0.36,342.51,17.13,21.26,21.26,26,59.65
rabi,WBCIS,Chhattisgarh,Bijapur,0.01,7.07,0.3535,0.1885,0.1885,7,0.73
rabi,WBCIS,Chhattisgarh,Bilaspur,0.09,77.34,3.87,6.14,6.14,28,16.15
rabi,WBCIS,Chhattisgarh,,0.02,15.24,0.7622,0.3811,0.3811,9,1.52
rabi,WBCIS,Chhattisgarh,Dhamtari,0.06,49.84,2.49,3.63,3.63,13,9.75
rabi,WBCIS,Chhattisgarh,Durg,0.73,706.55,35.33,69.73,69.73,21,174.79
rabi,WBCIS,Chhattisgarh,Gariyaband,0.05,41.83,2.09,1.39,1.39,10,4.87
rabi,WBCIS,Chhattisgarh,,0.03,28.57,1.43,2.21,2.21,10,5.85
rabi,WBCIS,Chhattisgarh,Janjgir-champa,0.07,56.72,2.84,1.87,1.87,36,6.58
rabi,WBCIS,Chhattisgarh,Jashpur,0.04,36.61,1.83,4.08,5.51,22,11.42
rabi,WBCIS,Chhattisgarh,,2.56,2506,125.3,313.25,674.27,26,1112.82
rabi,WBCIS,Chhattisgarh,Kondagaon,0.11,94.09,4.7,6.77,6.77,19,18.24
rabi,WBCIS,Chhattisgarh,Korba,0.17,130.31,6.52,9.77,9.77,23,26.06
rabi,WBCIS,Chhattisgarh,,0.03,24.23,1.21,2.13,2.15,15,5.49
rabi,WBCIS,Chhattisgarh,Mahasamund,0.05,43.91,2.2,1.23,1.23,16,4.66
rabi,WBCIS,Chhattisgarh,Mungeli,0.08,68.83,3.44,6.38,6.38,8,16.2
rabi,WBCIS,Chhattisgarh,Narayanpur,0.01,8.74,0.4369,0.4582,0.4582,5,1.35
rabi,WBCIS,Chhattisgarh,Raigarh,0.5,407.54,20.38,17.63,17.63,41,55.64
rabi,WBCIS,Chhattisgarh,Raipur,0.1,89.87,4.49,6.03,6.03,19,16.55
rabi,WBCIS,Chhattisgarh,Rajnandgaon,3.07,2965.1,148.25,370.64,1055.46,64,1574.35
rabi,WBCIS,Chhattisgarh,Sukma,0.02,16.3,0.8152,1.22,1.22,4,3.26
rabi,WBCIS,Chhattisgarh,Surajpur,0.06,47.59,2.38,4.59,5.62,21,12.59
rabi,WBCIS,Chhattisgarh,Surguja,0.1,92.93,4.65,9.28,12.68,24,26.61
