season,scheme,state_name,district_name,area_insured,sum_insured,farmer_share,goi_share,state_share,iu_count
kharif,PMFBY,Himachal Pradesh,Mandi,0.39,118.04,2.36,3.26,3.26,19
kharif,PMFBY,Himachal Pradesh,Shimla,0.01,3.83,0.0766,0.2335,0.2335,3
kharif,PMFBY,Himachal Pradesh,Sirmaur,0.58,174.53,3.49,3.2,3.2,8
kharif,PMFBY,Himachal Pradesh,Solan,0.24,72.23,1.44,1.08,1.08,10
kharif,PMFBY,Himachal Pradesh,Una,7.18,2152.83,43.06,87.69,87.69,12
kharif,WBCIS,Himachal Pradesh,Bilaspur,0.08,111.24,5.56,13.9,13.9,87
kharif,WBCIS,Himachal Pradesh,Chamba,0.07,57.96,2.9,7.24,7.24,80
kharif,WBCIS,Himachal Pradesh,Kangra,0.01,6.8,0.3402,0.8165,0.8165,20
kharif,WBCIS,Himachal Pradesh,Kullu,0.08,83.61,4.18,10.45,10.45,55
kharif,WBCIS,Himachal Pradesh,Lahul And Spiti,0.31,238.35,11.92,23.83,23.83,45
kharif,WBCIS,Himachal Pradesh,Mandi,0.18,178.06,8.9,22.26,22.26,55
kharif,WBCIS,Himachal Pradesh,Shimla,0.13,126.95,6.35,12.67,12.67,81
kharif,WBCIS,Himachal Pradesh,Sirmaur,0.29,342.02,17.1,25.65,25.65,170
kharif,WBCIS,Himachal Pradesh,Solan,0.41,407.17,20.36,24.02,24.02,213
kharif,WBCIS,Himachal Pradesh,Una,0.91,686.1,34.3,44.6,44.6,141
kharif,PMFBY,Jammu And Kashmir,Anantnag,1.23,1637.18,32.74,64.47,64.47,16
kharif,PMFBY,Jammu And Kashmir,Jammu,13.76,13283.83,265.68,548.4,548.4,20
kharif,PMFBY,Jammu And Kashmir,Samba,4.24,4129.4,82.59,166.84,166.84,9
kharif,PMFBY,Jammu And Kashmir,Udhampur,3.49,2895.61,57.91,182.72,182.72,17
kharif,PMFBY,Kerala,Alappuzha,4.2,3368.17,67.53,199.4,199.4,60
kharif,PMFBY,Kerala,Ernakulam,0,6.57,0.2806,0,0,20
kharif,PMFBY,Kerala,Idukki,0,8.15,0.2446,0,0,19
kharif,PMFBY,Kerala,Kannur,0,11.09,0.5537,0.2096,0.2096,21
kharif,PMFBY,Kerala,Kasaragod,0.01,12.5,0.5244,0.1245,0.1245,9
kharif,PMFBY,Kerala,Kollam,0,6.24,0.2231,0,0,23
kharif,PMFBY,Kerala,Kottayam,0.08,77.3,1.81,2.87,2.87,36
kharif,PMFBY,Kerala,Kozhikode,0.01,15.78,0.4816,0,0,19
kharif,PMFBY,Kerala,Malappuram,0.01,28.69,1.38,0.0036,0.0036,25
kharif,PMFBY,Kerala,Palakkad,0.05,124.96,4.31,0,0,31
kharif,PMFBY,Kerala,Pathanamthitta,0.02,22.82,0.5301,1.7,1.7,19
kharif,PMFBY,Kerala,Thiruvananthapuram,0.01,34.74,1.04,0,0,29
kharif,PMFBY,Kerala,Thrissur,0.01,16.88,0.658,0,0,19
kharif,PMFBY,Kerala,Wayanad,0,12.5,0.4614,0,0,7
kharif,WBCIS,Kerala,Ernakulam,0.1,80.1,1.81,10.52,10.52,27
kharif,WBCIS,Kerala,Idukki,0.86,382.16,18.87,46.62,46.62,41
kharif,WBCIS,Kerala,Kannur,0.04,34.91,0.9202,4.69,4.69,32
kharif,WBCIS,Kerala,Kasaragod,0.5,475.22,23.35,59.37,59.37,32
kharif,WBCIS,Kerala,Kollam,0.02,17.58,0.4667,2.27,2.27,16
kharif,WBCIS,Kerala,Kottayam,0.01,5.66,0.283,0.6512,0.6512,14
kharif,WBCIS,Kerala,Kozhikode,0.03,22.15,1.08,2.26,2.26,22
kharif,WBCIS,Kerala,Malappuram,0.24,197.7,4.69,26.02,26.02,43
kharif,WBCIS,Kerala,Palakkad,22.77,18206.26,367.69,2542.97,2542.97,82
kharif,WBCIS,Kerala,Thiruvananthapuram,0.03,25.66,0.7072,3.37,3.37,13
kharif,WBCIS,Kerala,Thrissur,0.89,712.71,15.05,80.49,108.21,66
kharif,WBCIS,Kerala,Wayanad,0.05,45.85,2.29,5.71,5.71,21
kharif,PMFBY,Madhya Pradesh,Agar Malwa,115.35,55365.99,1107.32,3598.43,3598.43,239
kharif,PMFBY,Madhya Pradesh,Alirajpur,16.12,4835.42,122.45,176.13,176.13,242
kharif,PMFBY,Madhya Pradesh,Anuppur,22.89,5940.91,118.82,413.3,413.3,276
kharif,PMFBY,Madhya Pradesh,Ashoknagar,92.51,33085.63,661.71,2130.57,2130.57,314
kharif,PMFBY,Madhya Pradesh,Balaghat,56.55,24239.43,484.79,706.01,706.01,686
kharif,PMFBY,Madhya Pradesh,Barwani,13.65,5420.49,207.14,225.13,225.13,273
kharif,PMFBY,Madhya Pradesh,Betul,218.7,85383.36,1707.67,5128.98,5128.98,562
kharif,PMFBY,Madhya Pradesh,Bhind,11.01,2409.16,48.18,50.93,50.93,229
kharif,PMFBY,Madhya Pradesh,Bhopal,78.29,29737.29,594.75,1161.54,1161.54,197
kharif,PMFBY,Madhya Pradesh,Burhanpur,5.58,2531.78,104.18,127.74,127.74,71
kharif,PMFBY,Madhya Pradesh,Chhatarpur,49.51,14539.75,290.79,668.62,668.62,45
kharif,PMFBY,Madhya Pradesh,Chhindwara,78.74,28089.39,664.37,640.35,640.35,743
kharif,PMFBY,Madhya Pradesh,Damoh,83.84,20833.28,416.67,1114.84,1114.84,366
kharif,PMFBY,Madhya Pradesh,Datia,40.39,11082.4,221.65,246.14,246.14,218
kharif,PMFBY,Madhya Pradesh,Dewas,286.44,113120.08,2262.4,8407.73,8407.73,515
kharif,PMFBY,Madhya Pradesh,Dhar,165.29,61076.3,1347.45,3889.29,3889.29,600
kharif,PMFBY,Madhya Pradesh,Dindori,6.23,1868.99,37.38,59.32,59.32,322
kharif,PMFBY,Madhya Pradesh,East Nimar,133.93,54661.69,1280.04,3436.91,3436.91,366
kharif,PMFBY,Madhya Pradesh,Guna,102.41,36677.36,733.55,2372.18,2372.18,433
kharif,PMFBY,Madhya Pradesh,Gwalior,17.58,6096.4,121.93,66.58,66.58,239
kharif,PMFBY,Madhya Pradesh,Harda,135.94,49231.95,984.64,4380.44,4380.44,197
kharif,PMFBY,Madhya Pradesh,Indore,136.21,61279.23,1225.58,3676.61,3676.61,326
kharif,PMFBY,Madhya Pradesh,Jabalpur,20.16,6810.1,136.2,399.52,399.52,467
kharif,PMFBY,Madhya Pradesh,Jhabua,25.28,8417.26,182.11,456.45,456.45,356
kharif,PMFBY,Madhya Pradesh,Katni,19.03,6514.97,130.3,312.13,312.13,399
kharif,PMFBY,Madhya Pradesh,Khargone,41.2,23887.65,1134.05,1191.12,1191.12,324
kharif,PMFBY,Madhya Pradesh,Mandla,10.77,3467.45,69.35,122.54,122.54,453
kharif,PMFBY,Madhya Pradesh,Mandsaur,202.9,109344.55,2186.89,7099.09,7099.09,448
kharif,PMFBY,Madhya Pradesh,Morena,10.47,2984.81,59.69,18.02,18.02,481
kharif,PMFBY,Madhya Pradesh,Narsinghpur,61.38,15525.39,310.51,576.01,576.01,371
kharif,PMFBY,Madhya Pradesh,Neemuch,91.71,49331.61,986.63,3197.55,3197.55,245
kharif,PMFBY,Madhya Pradesh,Niwari,6.74,1850.17,37,143.75,143.75,4
kharif,PMFBY,Madhya Pradesh,Panna,16,4251.39,85.03,195.03,195.03,317
kharif,PMFBY,Madhya Pradesh,Raisen,192.39,80856.85,1617.13,4075.84,4075.84,498
kharif,PMFBY,Madhya Pradesh,Rajgarh,291.23,107594.08,2151.85,6978.95,6978.95,640
kharif,PMFBY,Madhya Pradesh,Ratlam,171.77,89070.97,1781.94,5739.75,5739.75,426
kharif,PMFBY,Madhya Pradesh,Rewa,24.88,8488.09,169.76,352.48,352.48,788
kharif,PMFBY,Madhya Pradesh,Sagar,195.49,62489.28,1249.78,3749.57,3749.57,653
kharif,PMFBY,Madhya Pradesh,Satna,32.4,12180.14,243.6,825.4,825.4,629
kharif,PMFBY,Madhya Pradesh,Sehore,268.47,100797.9,2015.95,6139.74,6139.74,496
kharif,PMFBY,Madhya Pradesh,Seoni,91.38,31033.07,620.66,1507.66,1507.66,639
kharif,PMFBY,Madhya Pradesh,Shahdol,35.8,9554.78,191.1,443.12,443.12,393
kharif,PMFBY,Madhya Pradesh,Shajapur,203.29,97566.91,1951.34,6340.94,6340.94,335
kharif,PMFBY,Madhya Pradesh,Sheopur,22.18,9098.08,181.96,121.4,121.4,202
kharif,PMFBY,Madhya Pradesh,Shivpuri,55.79,18781.14,375.62,1038.96,1038.96,377
kharif,PMFBY,Madhya Pradesh,Sidhi,5.95,2261.79,45.23,152.3,152.3,340
kharif,PMFBY,Madhya Pradesh,Singrauli,3.31,1141.89,22.84,70.04,70.04,280
kharif,PMFBY,Madhya Pradesh,Tikamgarh,24.39,6397.44,127.95,470,470,25
kharif,PMFBY,Madhya Pradesh,Ujjain,349.22,164122.21,3282.44,12309.16,12309.16,629
kharif,PMFBY,Madhya Pradesh,Umaria,17.44,5046.13,100.92,216.96,216.96,231
kharif,PMFBY,Madhya Pradesh,Vidisha,351.45,111197.54,2223.95,7861.43,7861.43,572
kharif,PMFBY,Maharashtra,Ahmednagar,122.82,53215.22,1434.68,3361.52,3361.52,108
kharif,PMFBY,Maharashtra,Akola,251.63,113320.88,2445.52,5467.57,5467.57,52
kharif,PMFBY,Maharashtra,Amravati,195.48,89313.67,2049.43,6153.52,6153.52,95
kharif,PMFBY,Maharashtra,Aurangabad,323.89,143947.76,4368.44,10567.62,10567.62,90
kharif,PMFBY,Maharashtra,Beed,631.29,311621.89,7541.61,21911.28,21911.28,97
kharif,PMFBY,Maharashtra,Bhandara,58.66,28216.73,564.33,425.13,425.13,40
kharif,PMFBY,Maharashtra,Buldhana,282.34,153533.46,3328.78,9485.15,9485.15,104
kharif,PMFBY,Maharashtra,Chandrapur,51.54,25504.82,590.49,737.8,737.8,50
kharif,PMFBY,Maharashtra,Dhule,52.08,23632.65,1006.53,755.2,755.2,43
kharif,PMFBY,Maharashtra,Gadchiroli,18.57,8373.29,172.77,210.46,210.46,60
kharif,PMFBY,Maharashtra,Gondia,8.71,3809.23,76.18,152.37,152.37,41
kharif,PMFBY,Maharashtra,Hingoli,220.95,115412.96,2423.51,7254.72,7254.72,30
kharif,PMFBY,Maharashtra,Jalgaon,187.7,73242.54,3518.59,1960.09,1960.09,101
kharif,PMFBY,Maharashtra,Jalna,321.93,137841.69,3185.89,15028.02,15333.12,53
kharif,PMFBY,Maharashtra,Kolhapur,1.38,593.86,11.88,24.97,24.97,74
kharif,PMFBY,Maharashtra,Latur,566.47,292011.29,5880.82,19212.42,19212.42,70
kharif,PMFBY,Maharashtra,Nagpur,24.52,12780.54,407.62,769.7,769.7,84
kharif,PMFBY,Maharashtra,Nanded,627.32,327514.41,6916.04,27970.31,27970.31,93
kharif,PMFBY,Maharashtra,Nandurbar,8.33,3825.48,147.93,121.75,121.75,42
kharif,PMFBY,Maharashtra,Nashik,110.85,46094.78,1151.17,1495.66,1495.66,129
kharif,PMFBY,Maharashtra,Osmanabad,505.49,255956.99,5138.06,22906.41,22906.41,50
kharif,PMFBY,Maharashtra,Palghar,10.28,5168.5,103.37,77.54,77.54,27
kharif,PMFBY,Maharashtra,Parbhani,424.82,217353.85,4827.96,11941.02,11941.02,52
kharif,PMFBY,Maharashtra,Pune,5.67,2363.68,52.36,178.34,178.34,139
kharif,PMFBY,Maharashtra,Raigad,2.9,1495.14,29.9,22.43,22.43,74
kharif,PMFBY,Maharashtra,Ratnagiri,0.71,343.49,6.87,5.93,5.93,80
kharif,PMFBY,Maharashtra,Sangli,14.1,4229.18,84.66,273.43,273.43,73
kharif,PMFBY,Maharashtra,Satara,1.58,483.05,10.38,20.12,20.12,99
kharif,PMFBY,Maharashtra,Sindhudurg,1.56,800.53,16.01,12.15,12.15,57
kharif,PMFBY,Maharashtra,Solapur,163.23,62081.13,1262.57,5377.6,5377.6,115
kharif,PMFBY,Maharashtra,Thane,17.38,8541.89,170.84,153.65,153.65,37
kharif,PMFBY,Maharashtra,Wardha,28.17,13868.16,437.97,639.16,639.16,49
kharif,PMFBY,Maharashtra,Washim,207.27,107319.48,2267.94,5467.53,5467.53,46
kharif,PMFBY,Maharashtra,Yavatmal,314.53,140091.49,3978.27,7653.08,7653.08,110
kharif,WBCIS,Maharashtra,Ahmednagar,8.52,9662.96,483.15,549.86,572.34,95
kharif,WBCIS,Maharashtra,Akola,3.06,2411.02,120.55,159.43,159.43,25
kharif,WBCIS,Maharashtra,Amravati,2.94,2355.27,117.76,93.69,93.69,54
kharif,WBCIS,Maharashtra,Aurangabad,8.14,7727.46,387.35,250.8,252.77,69
kharif,WBCIS,Maharashtra,Beed,3.52,3041.59,205.85,293.57,450.41,70
kharif,WBCIS,Maharashtra,Buldhana,1.08,864.34,51.55,107.69,157.71,25
kharif,WBCIS,Maharashtra,Dhule,0.26,328.41,16.42,12.15,12.15,14
kharif,WBCIS,Maharashtra,Hingoli,0.05,36.57,2.73,3.44,5.47,15
kharif,WBCIS,Maharashtra,Jalgaon,0.78,555.52,27.78,64.95,68.93,41
kharif,WBCIS,Maharashtra,Jalna,13.58,12158.08,607.9,576.45,584.11,49
kharif,WBCIS,Maharashtra,Kolhapur,0.01,4.42,0.2211,0.2211,0.2211,1
kharif,WBCIS,Maharashtra,Latur,0.04,47.87,2.5,2.54,2.89,9
kharif,WBCIS,Maharashtra,Nagpur,1.98,1585.77,79.29,39.64,39.64,31
kharif,WBCIS,Maharashtra,Nanded,0.01,4.23,0.2115,0.3595,0.3595,4
kharif,WBCIS,Maharashtra,Nashik,3.46,4488.97,224.45,22.68,22.68,52
kharif,WBCIS,Maharashtra,Osmanabad,0.08,74.16,3.83,8.78,9.96,25
kharif,WBCIS,Maharashtra,Palghar,0.18,105.36,31.61,13.17,44.78,16
kharif,WBCIS,Maharashtra,Parbhani,0.56,445.76,43.23,54.63,96.77,22
kharif,WBCIS,Maharashtra,Pune,1.26,1668.41,84.24,195.58,197.29,52
kharif,WBCIS,Maharashtra,Sangli,10.14,13882.91,698.33,445.22,454.63,38
kharif,WBCIS,Maharashtra,Satara,2.38,3098.23,154.91,108.44,108.44,28
kharif,WBCIS,Maharashtra,Solapur,19.63,25320.84,1272.17,895.35,904.13,97
kharif,WBCIS,Maharashtra,Thane,0,2.1,0.609,0.2625,0.8715,2
kharif,WBCIS,Maharashtra,Wardha,0.05,39.53,1.98,1.08,1.08,8
kharif,WBCIS,Maharashtra,Washim,0.07,55.89,2.79,1.67,1.67,20
kharif,WBCIS,Maharashtra,Yavatmal,0.12,98.07,4.9,5.39,5.39,24
kharif,PMFBY,Manipur,Bishnupur,2.11,1440.93,28.97,102.65,11.41,6
kharif,PMFBY,Manipur,Chandel,0.17,123.09,2.86,5.99,0.6658,9
kharif,PMFBY,Manipur,Churachandpur,0.09,60.69,1.21,3.28,0.3642,3
kharif,PMFBY,Manipur,Imphal East,0.13,86.43,1.73,3.11,0.3457,8
kharif,PMFBY,Manipur,Imphal West,0.13,90.44,1.83,3.96,0.4396,8
kharif,PMFBY,Manipur,Senapati,0.09,66.8,1.63,2.03,0.2253,7
kharif,PMFBY,Manipur,Tamenglong,0.19,136.33,3.5,3.51,0.3902,4
kharif,PMFBY,Manipur,Thoubal,0.15,99.89,2,7.19,0.7991,9
kharif,PMFBY,Manipur,Ukhrul,0.03,21.94,0.5483,0.4946,0.055,4
kharif,PMFBY,Meghalaya,East Khasi Hills,0,4.65,0.2327,0.8377,0.0931,1
kharif,PMFBY,Meghalaya,North Garo Hills,0.01,7.53,0.3766,0,0,1
kharif,PMFBY,Meghalaya,Ri Bhoi,0.01,10.63,0.5313,0.3825,0.0425,1
kharif,PMFBY,Meghalaya,South Garo Hills,0.02,10.73,0.3147,0.2297,0.0255,2
kharif,PMFBY,Meghalaya,West Garo Hills,0.02,18.08,0.8296,0.9024,0.1003,5
kharif,PMFBY,Meghalaya,West Jaintia Hills,0.01,8.37,0.403,0.0138,0.0015,2
kharif,PMFBY,Odisha,Anugul,21.19,14462.8,289.21,1185.6,1185.6,226
kharif,PMFBY,Odisha,Balangir,169.86,120133.75,2405.9,14981.41,14981.41,336
kharif,PMFBY,Odisha,Baleshwar,12.24,9121.47,182.43,911.88,911.88,340
kharif,PMFBY,Odisha,Bargarh,148.02,113957.27,2279.59,11376.09,11376.09,269
kharif,PMFBY,Odisha,Bhadrak,35.4,26374.16,527.46,1397.81,1397.81,218
kharif,PMFBY,Odisha,Boudh,5.01,3543.92,70.88,157.7,157.7,70
kharif,PMFBY,Odisha,Cuttack,10.61,7636.07,152.71,393.22,393.22,279
kharif,PMFBY,Odisha,Deogarh,7.82,5338.53,106.76,331.09,331.09,74
kharif,PMFBY,Odisha,Dhenkanal,6.52,4451.08,89.02,222.28,222.28,219
kharif,PMFBY,Odisha,Gajapati,6.61,4516.61,90.43,188.21,188.21,147
kharif,PMFBY,Odisha,Ganjam,57.89,43848.96,876.96,4383.92,4383.92,538
kharif,PMFBY,Odisha,Jagatsinghapur,8.11,5836.81,116.73,175.1,175.1,192
kharif,PMFBY,Odisha,Jajapur,38.91,28989.71,579.77,2435.11,2435.11,309
kharif,PMFBY,Odisha,Jharsuguda,37.64,26632.52,532.46,3327.02,3327.02,83
kharif,PMFBY,Odisha,Kalahandi,74.71,51001.23,1021.85,5064.4,5064.4,319
kharif,PMFBY,Odisha,Kandhamal,1.29,967.67,18.01,20.83,20.83,168
kharif,PMFBY,Odisha,Kendrapara,48.84,35161.41,703.2,2185.26,2185.26,251
kharif,PMFBY,Odisha,Kendujhar,5.91,4034.41,80.62,167.15,167.15,299
kharif,PMFBY,Odisha,Khordha,20.84,15004.87,300.09,862.77,862.77,193
kharif,PMFBY,Odisha,Koraput,2.58,1691.85,32.69,22.79,22.79,210
kharif,PMFBY,Odisha,Malkangiri,2.38,1627.77,32.56,65.02,65.02,108
kharif,PMFBY,Odisha,Mayurbhanj,7.35,5013.48,100.24,157.25,157.25,395
kharif,PMFBY,Odisha,Nabarangpur,12.82,8829.23,173.44,241.3,241.3,195
kharif,PMFBY,Odisha,Nayagarh,8.57,5850.52,117.01,321.7,321.7,200
kharif,PMFBY,Odisha,Nuapada,24.74,16869.74,337.73,1501.42,1501.42,139
kharif,PMFBY,Odisha,Puri,39.68,28570.85,571.4,2857.07,2857.07,270
kharif,PMFBY,Odisha,Rayagada,10.62,7197.79,143.15,269.27,269.27,194
kharif,PMFBY,Odisha,Sambalpur,52.51,39114.33,777.58,3845.28,3845.28,154
kharif,PMFBY,Odisha,Sonepur,13.18,8993.94,179.92,584.51,584.51,114
kharif,PMFBY,Odisha,Sundargarh,87.08,59426.41,1186.7,3525.16,3525.16,297
kharif,PMFBY,Puducherry,Karaikal,0.24,164.09,0.003,6.11,9.39,20
kharif,PMFBY,Puducherry,Pondicherry,2.42,1631.57,0.0245,34.92,67.52,59
kharif,PMFBY,Rajasthan,Ajmer,127.45,47950.57,1035.5,4756.62,4756.62,540
kharif,PMFBY,Rajasthan,Alwar,54.14,20333.34,475.86,477.72,477.72,528
kharif,PMFBY,Rajasthan,Banswara,47.8,15581.68,332.82,854.72,854.72,328
kharif,PMFBY,Rajasthan,Baran,111.74,44395.4,887.9,3038.77,3054.67,246
kharif,PMFBY,Rajasthan,Barmer,892.79,84684.17,1693.62,11840.29,19080.21,411
kharif,PMFBY,Rajasthan,Bharatpur,62.64,21306.66,428.15,844.95,844.95,509
kharif,PMFBY,Rajasthan,Bhilwara,154.33,45369.45,1053.28,4140.58,4140.58,478
kharif,PMFBY,Rajasthan,Bikaner,687.2,178706.72,3610.73,12996.45,12996.45,338
kharif,PMFBY,Rajasthan,Bundi,119.44,49844.44,996.86,4620.99,6509.45,239
kharif,PMFBY,Rajasthan,Chittorgarh,133.75,58223.66,1234.11,3900.41,3900.41,331
kharif,PMFBY,Rajasthan,Churu,694.46,154634.93,3113.18,17716.85,17716.85,275
kharif,PMFBY,Rajasthan,Dausa,21.78,9235.35,184.7,463.2,466.2,275
kharif,PMFBY,Rajasthan,Dholpur,9.06,4004.86,80.09,60.75,60.75,211
kharif,PMFBY,Rajasthan,Dungarpur,22.32,7015.91,140.3,444.23,444.23,278
kharif,PMFBY,Rajasthan,Hanumangarh,396.12,113941.63,2557.04,9511.29,9548.05,309
kharif,PMFBY,Rajasthan,Jaipur,149.46,70166.02,1403.26,2999.93,2999.93,626
kharif,PMFBY,Rajasthan,Jaisalmer,401.72,51951.82,1039.03,5661.8,7109.55,266
kharif,PMFBY,Rajasthan,Jalore,318.3,79232.18,1586.36,9222,9435.04,290
kharif,PMFBY,Rajasthan,Jhalawar,167.72,65179.92,1303.56,6066.21,6066.21,340
kharif,PMFBY,Rajasthan,Jhunjhunu,138.64,51040.15,1080.37,3404,3404,306
kharif,PMFBY,Rajasthan,Jodhpur,438.75,171098.29,3613.67,14456.06,14456.06,427
kharif,PMFBY,Rajasthan,Karauli,15.17,5907,118.13,252.38,252.38,263
kharif,PMFBY,Rajasthan,Kota,111.76,45099.67,901.98,2116.97,2116.97,212
kharif,PMFBY,Rajasthan,Nagaur,439.01,156559.88,3287.37,13161.08,13161.08,479
kharif,PMFBY,Rajasthan,Pali,178.9,44690.87,942.68,4606.21,4661.94,388
kharif,PMFBY,Rajasthan,Pratapgarh,58.6,26976.93,539.71,1701.52,1891.73,196
kharif,PMFBY,Rajasthan,Rajsamand,17.13,5859.1,141.58,574.73,574.73,243
kharif,PMFBY,Rajasthan,Sawai Madhopur,49.67,17394.87,347.88,719.76,719.76,275
kharif,PMFBY,Rajasthan,Sikar,142.3,57983.06,1159.64,2905.28,2905.28,349
kharif,PMFBY,Rajasthan,Sirohi,25.41,8805.7,180.09,484.63,484.63,165
kharif,PMFBY,Rajasthan,Tonk,165.79,59968.23,1199.34,5694.23,5694.23,339
kharif,PMFBY,Rajasthan,Udaipur,33.27,9915.13,198.29,711.21,711.21,488
kharif,WBCIS,Rajasthan,Barmer,0.81,241.79,12.09,12.09,12.09,38
kharif,WBCIS,Rajasthan,Bharatpur,0,0.2275,0.0114,0.0227,0.0227,1
kharif,WBCIS,Rajasthan,Bundi,0,0.0545,0.0027,0.0055,0.0055,2
kharif,WBCIS,Rajasthan,Hanumangarh,0.18,149.08,7.45,18.63,18.63,38
kharif,WBCIS,Rajasthan,Jaisalmer,0.04,12.73,0.6363,0.9545,0.9545,10
kharif,WBCIS,Rajasthan,Jalore,5.83,1749.64,87.48,96.23,96.23,69
kharif,WBCIS,Rajasthan,Jodhpur,0.82,245.45,12.27,12.27,12.27,57
kharif,WBCIS,Rajasthan,Kota,0,2.67,0.1337,0.2673,0.2673,3
kharif,WBCIS,Rajasthan,Pali,0.15,67.65,3.38,6.86,6.86,38
kharif,WBCIS,Rajasthan,Pratapgarh,0,0.0643,0.0032,0.0064,0.0064,1
kharif,WBCIS,Rajasthan,Sawai Madhopur,0.01,2.4,0.12,0.2399,0.2399,3
kharif,WBCIS,Rajasthan,Sirohi,1.23,617.36,30.87,33.96,33.96,39
kharif,PMFBY,Sikkim,Gangtok,0.34,200.3,5.58,2.07,0.2295,45
kharif,PMFBY,Sikkim,Gyalshing,0.03,28.12,0.8948,0.1538,0.0171,27
kharif,PMFBY,Sikkim,Namchi,0.09,132.31,4.86,0.1053,0.0117,38
kharif,PMFBY,Tripura,Dhalai,5.26,3628.67,3.54,32.66,72.66,141
kharif,PMFBY,Tripura,Gomati,6.74,4650.35,4.35,83.7,97.96,167
kharif,PMFBY,Tripura,Khowai,6.59,4547.98,4.3,40.93,91.2,115
kharif,PMFBY,Tripura,North Tripura,7.02,4843.39,4.45,41.9,97.07,122
kharif,PMFBY,Tripura,Sepahijala,4.81,3321.29,3.02,29.92,66.73,157
kharif,PMFBY,Tripura,South Tripura,6.52,4503.33,4.13,0,85.93,169
kharif,PMFBY,Tripura,Unakoti,5.09,3515.4,3.22,31.64,70.61,94
kharif,PMFBY,Tripura,West Tripura,4.77,3290.75,3.09,29.61,66.01,146
kharif,PMFBY,Uttar Pradesh,Agra,3.68,1800.66,36.01,53.53,53.53,468
kharif,PMFBY,Uttar Pradesh,Aligarh,8.67,5801.41,116.03,90.72,90.72,732
kharif,PMFBY,Uttar Pradesh,Ambedkar Nagar,9.2,7145.48,142.91,135.41,135.41,912
kharif,PMFBY,Uttar Pradesh,Amethi,18.5,12488.75,249.77,259.76,259.76,675
kharif,PMFBY,Uttar Pradesh,Amroha,1,611.95,12.24,8.78,8.78,283
kharif,PMFBY,Uttar Pradesh,Auraiya,8.56,6096.38,121.93,84.74,84.74,462
kharif,PMFBY,Uttar Pradesh,Ayodhya,10.95,7905.36,158.11,183.01,183.01,799
kharif,PMFBY,Uttar Pradesh,Azamgarh,7.79,4851.89,97.04,106.01,106.01,1540
kharif,PMFBY,Uttar Pradesh,Baghpat,0.09,72.21,1.44,0.6859,0.6859,61
kharif,PMFBY,Uttar Pradesh,Bahraich,40.53,26810.86,536.21,769.7,769.7,1045
kharif,PMFBY,Uttar Pradesh,Ballia,15.75,9139.24,182.78,307.18,307.18,884
kharif,PMFBY,Uttar Pradesh,Balrampur,6.32,4069.08,81.38,122.28,122.28,594
kharif,PMFBY,Uttar Pradesh,Banda,42.92,15516.91,310.34,1535.27,1535.27,455
kharif,PMFBY,Uttar Pradesh,Barabanki,43.56,34191.51,683.83,824.05,824.05,1161
kharif,PMFBY,Uttar Pradesh,Bareilly,6.82,4403.74,88.07,65.05,65.09,943
kharif,PMFBY,Uttar Pradesh,Basti,24.73,17269.91,345.4,431.75,431.75,1175
kharif,PMFBY,Uttar Pradesh,Bhadohi,3.18,2443.59,48.87,79.29,79.29,444
kharif,PMFBY,Uttar Pradesh,Bijnor,0.75,522.99,10.46,7.26,7.26,409
kharif,PMFBY,Uttar Pradesh,Budaun,13.79,8130.77,162.61,101.15,101.15,915
kharif,PMFBY,Uttar Pradesh,Bulandshahr,4.28,3204.91,64.1,19.23,19.23,650
kharif,PMFBY,Uttar Pradesh,Chandauli,5.22,4279.34,85.59,53.6,53.6,645
kharif,PMFBY,Uttar Pradesh,Chitrakoot,21.88,7195.42,143.91,605.33,605.33,334
kharif,PMFBY,Uttar Pradesh,Deoria,19.36,11732.47,234.65,314.46,315.43,1072
kharif,PMFBY,Uttar Pradesh,Etah,2.01,1177.97,23.56,39.06,39.06,376
kharif,PMFBY,Uttar Pradesh,Etawah,8.88,5989.81,119.8,92.53,92.53,442
kharif,PMFBY,Uttar Pradesh,Farrukhabad,8.21,4900.29,98.01,200.83,200.84,530
kharif,PMFBY,Uttar Pradesh,Fatehpur,30.45,21119.27,422.38,444.28,444.28,767
kharif,PMFBY,Uttar Pradesh,Firozabad,3.45,1792.62,35.85,40.17,40.17,453
kharif,PMFBY,Uttar Pradesh,Gautam Buddha Nagar,0.86,622.16,12.44,16.82,16.82,122
kharif,PMFBY,Uttar Pradesh,Ghaziabad,0.32,228.41,4.57,2.06,2.06,76
kharif,PMFBY,Uttar Pradesh,Ghazipur,10.96,6863.78,137.27,83.62,83.62,1127
kharif,PMFBY,Uttar Pradesh,Gonda,7.78,4987.84,99.76,87.13,87.13,1085
kharif,PMFBY,Uttar Pradesh,Gorakhpur,26.6,17469.32,349.38,1037.17,1037.17,1238
kharif,PMFBY,Uttar Pradesh,Hamirpur,77.2,14598.36,291.96,950.08,950.08,334
kharif,PMFBY,Uttar Pradesh,Hapur,0.31,244.3,4.89,2.57,2.57,181
kharif,PMFBY,Uttar Pradesh,Hardoi,23.83,15261.35,305.23,312.96,312.96,1162
kharif,PMFBY,Uttar Pradesh,Hathras,1.87,950.78,19.02,23.97,23.97,331
kharif,PMFBY,Uttar Pradesh,Jalaun,87.61,15938.31,318.76,1422.11,1422.11,567
